date,ovx_level,gate_hmm_no_scaleup,gate_hmm_with_scaleup,prob_calm,prob_normal,prob_stress,state,reason
2024-08-05,43.63,0.9647191101884085,0.9647191101884081,5.860424557351744e-18,0.32526589783044735,0.674734102166209,0,HMM: stress regime (OVX=43.6)
2024-08-06,40.42,0.9550721127172901,0.9550721127172898,3.108342068999859e-17,0.6834569180577351,0.3165430819441774,1,HMM: normal regime (OVX=40.4)
2024-08-07,38.01,0.9504132938115927,0.9504132938115925,4.622216808762698e-15,0.3225997175458054,0.6774002824524221,0,HMM: stress regime (OVX=38.0)
2024-08-08,34.77,0.9488692341150914,0.948869234115091,2.3777905726780956e-14,0.6811205162664342,0.31887948373680075,1,HMM: normal regime (OVX=34.8)
2024-08-09,33.37,0.9547139566100128,0.9547139566100125,7.898838753888914e-14,0.32070075119099617,0.6792992488062615,0,HMM: stress regime (OVX=33.4)
2024-08-12,35.17,0.9628886833755423,0.962888683375542,1.3729965784628369e-14,0.6788410123331537,0.3211589876638493,1,HMM: normal regime (OVX=35.2)
2024-08-13,33.26,0.9703811703396472,0.9703811703396468,1.554311548182869e-12,0.3212409206231422,0.6787590793733302,0,HMM: stress regime (OVX=33.3)
2024-08-14,31.51,0.9776720344872082,0.9776720344872079,1.0923599555398962e-11,0.6806536046579003,0.319346395330369,1,HMM: normal regime (OVX=31.5)
2024-08-15,31.14,0.9820018132898471,0.9820018132898468,1.871519705610938e-09,0.3196236472857028,0.6803763508409967,0,HMM: stress regime (OVX=31.1)
2024-08-16,31.0,0.9849078933261299,0.9849078933261298,6.40383458577032e-09,0.6850473602226747,0.3149526333756307,1,HMM: normal regime (OVX=31.0)
2024-08-19,32.03,0.988565730613748,0.9885657306137479,7.546402784004863e-08,0.31531779064558374,0.6846821338902351,0,HMM: stress regime (OVX=32.0)
2024-08-20,32.05,0.9900231870706324,0.9900231870706323,3.804651457211706e-07,0.6904825485363331,0.30951707099533615,1,HMM: normal regime (OVX=32.0)
2024-08-21,32.7,0.9885603039191185,0.9885603039191182,5.391671572958222e-06,0.31019270162609386,0.6898019067053112,0,HMM: stress regime (OVX=32.7)
2024-08-22,31.73,0.9878165026319689,0.9878165026319685,2.473790676030441e-05,0.6979768876459617,0.3019983744474473,1,HMM: normal regime (OVX=31.7)
2024-08-23,30.54,0.9884114790534937,0.9884114790534934,7.11925850642855e-05,0.30193013305629274,0.6979986743598084,0,HMM: stress regime (OVX=30.5)
2024-08-26,30.99,0.9897189484894937,0.9897189484894934,3.916935679183847e-05,0.7069989418922554,0.292961888751945,1,HMM: normal regime (OVX=31.0)
2024-08-27,31.25,0.9907193084397126,0.9907193084397121,9.116244124798882e-05,0.29179257115206764,0.7081162664065885,0,HMM: stress regime (OVX=31.2)
2024-08-28,32.12,0.9914241843979461,0.9914241843979458,0.00013442283135438248,0.7181952005312529,0.28167037663562183,1,HMM: normal regime (OVX=32.1)
2024-08-29,31.81,0.9913246085824101,0.9913246085824097,0.0012573644327009519,0.279462761226787,0.7192798743434368,0,HMM: stress regime (OVX=31.8)
2024-08-30,33.36,0.9878352885250076,0.9878352885250072,0.013088421219860664,0.7307964745051602,0.25611510427592776,1,HMM: normal regime (OVX=33.4)
2024-09-03,35.36,0.9826613278743785,0.9826613278743783,0.16400278959838802,0.25561415537091964,0.5803830550309582,0,HMM: stress regime (OVX=35.4)
2024-09-04,37.95,0.9751022871216076,0.9751022871216073,0.2460418832129072,0.5923993454809285,0.1615587713077327,1,HMM: normal regime (OVX=38.0)
2024-09-05,36.61,0.970006537660826,0.9700065376608256,0.5952450904573903,0.162940046548815,0.24181486299449043,2,HMM: calm regime (OVX=36.6)
2024-09-06,37.58,0.9635251915671805,0.9635251915671802,0.6622111436248692,0.24755445166965628,0.09023440470623974,2,HMM: calm regime (OVX=37.6)
2024-09-09,37.0,0.959511512202087,0.9595115122020866,0.7704082643252814,0.09164016603002371,0.13795156964830552,2,HMM: calm regime (OVX=37.0)
2024-09-10,40.23,0.9545810612158361,0.9545810612158357,0.7931695262825327,0.1433592372962504,0.06347123641828639,2,HMM: calm regime (OVX=40.2)
2024-09-11,37.76,0.9547727034153745,0.9547727034153741,0.8999555333294428,0.06559311047685762,0.034451356196814324,2,HMM: calm regime (OVX=37.8)
2024-09-12,36.07,0.955344743739192,0.9553447437391916,0.9438888058666635,0.035235943391761546,0.020875250745205683,2,HMM: calm regime (OVX=36.1)
2024-09-13,35.22,0.9578409214226407,0.9578409214226404,0.9690605636916308,0.02231419661789829,0.008625239687456264,2,HMM: calm regime (OVX=35.2)
2024-09-16,34.71,0.9603072731624561,0.9603072731624558,0.9812310193697027,0.009125305714147621,0.009643674916828856,2,HMM: calm regime (OVX=34.7)
2024-09-17,35.29,0.965314439780703,0.9653144397807027,0.985377707768099,0.01178203054389353,0.0028402616900342374,2,HMM: calm regime (OVX=35.3)
2024-09-18,36.19,0.9669436616239906,0.9669436616239903,0.9961360176687089,0.003125900471177444,0.0007380818632438588,2,HMM: calm regime (OVX=36.2)
2024-09-19,33.72,0.9695585492877787,0.9695585492877786,0.9987010271359745,0.001021161144243268,0.0002778117221295194,2,HMM: calm regime (OVX=33.7)
2024-09-20,32.22,0.973038065700601,0.9730380657006007,0.9992663100264697,0.0006440637646042405,8.962620970682368e-05,2,HMM: calm regime (OVX=32.2)
2024-09-23,34.39,0.9733982299957031,0.9733982299957026,0.9995168895620562,0.00038086353385836626,0.00010224690543579501,2,HMM: calm regime (OVX=34.4)
2024-09-24,33.76,0.9751221181622833,0.9751221181622831,0.997559673500505,0.0021619296811676665,0.00027839681896439807,2,HMM: calm regime (OVX=33.8)
2024-09-25,34.4,0.9770864025206324,0.9770864025206318,0.9619237243086757,0.03591538741280847,0.0021608882768939324,2,HMM: calm regime (OVX=34.4)
2024-09-26,39.76,0.9707528219987754,0.9707528219987751,0.38461447320507763,0.5771959560158881,0.038189570779912904,1,HMM: normal regime (OVX=39.8)
2024-09-27,39.62,0.962766447157251,0.9627664471572508,0.05046078952191036,0.39145074381765527,0.5580884666617553,0,HMM: stress regime (OVX=39.6)
2024-09-30,39.86,0.9571052085177767,0.9571052085177765,0.025588088041705523,0.5799388391784871,0.3944730727762985,1,HMM: normal regime (OVX=39.9)
2024-10-01,42.87,0.9479918568433833,0.9479918568433829,3.2946947443649705e-05,0.43470234911130845,0.5652647039385149,0,HMM: stress regime (OVX=42.9)
2024-10-02,46.52,0.936592334018477,0.9365923340184766,6.03251057985402e-11,0.5641335894708536,0.43586641046574903,1,HMM: normal regime (OVX=46.5)
2024-10-03,54.5,0.9250378633358837,0.9250378633358836,5.483796565452913e-19,0.4541771527457316,0.5458228472531836,0,HMM: stress regime (OVX=54.5)
2024-10-04,46.37,0.9191782733232436,0.9191782733232433,3.0582294471914673e-13,0.5534342362433904,0.44656576375639745,1,HMM: normal regime (OVX=46.4)
2024-10-07,48.32,0.9120429651913554,0.9120429651913551,4.965909875228249e-16,0.45251777956536254,0.5474822204317665,0,HMM: stress regime (OVX=48.3)
2024-10-08,52.35,0.9047491059722924,0.9047491059722921,2.940159392970696e-20,0.5582459412005,0.44175405880104723,1,HMM: normal regime (OVX=52.4)
2024-10-09,48.8,0.9030043142118533,0.9030043142118529,5.383179673080256e-18,0.4503819824620421,0.5496180175367303,0,HMM: stress regime (OVX=48.8)
2024-10-10,52.36,0.9044319994097266,0.9044319994097265,5.162648961150625e-20,0.5490682634687253,0.4509317365315359,1,HMM: normal regime (OVX=52.4)
2024-10-11,52.68,0.8998134972021082,0.8998134972021079,7.463339642238076e-24,0.452762232201738,0.5472377677962338,0,HMM: stress regime (OVX=52.7)
2024-10-14,51.62,0.897427030319965,0.8974270303199645,3.2967454860728025e-23,0.5606391705225068,0.4393608294797083,1,HMM: normal regime (OVX=51.6)
2024-10-15,48.64,0.9000768611184642,0.9000768611184637,3.4622901064382293e-22,0.43550336770618736,0.5644966322902506,0,HMM: stress regime (OVX=48.6)
2024-10-16,47.84,0.9007993347855049,0.9007993347855046,3.366260409865748e-21,0.5668510328850457,0.43314896711642226,1,HMM: normal regime (OVX=47.8)
2024-10-17,46.88,0.904799336394488,0.9047993363944874,1.1876609595392785e-19,0.4330073705240601,0.5669926294752325,0,HMM: stress regime (OVX=46.9)
2024-10-18,47.22,0.9087530560867394,0.9087530560867391,2.252462069897917e-16,0.5648499874730176,0.43515001253028424,1,HMM: normal regime (OVX=47.2)
2024-10-21,46.82,0.912289855031666,0.9122898550316657,1.9669102254524523e-13,0.43658523717297587,0.5634147628235814,0,HMM: stress regime (OVX=46.8)
2024-10-22,47.69,0.9130075643026132,0.9130075643026128,1.0472235102356281e-09,0.5636713522250593,0.4363286467283601,1,HMM: normal regime (OVX=47.7)
2024-10-23,47.78,0.9130532955526428,0.9130532955526425,1.0903551120723792e-06,0.44211007816316594,0.5578888314815709,0,HMM: stress regime (OVX=47.8)
2024-10-24,46.66,0.9132254614519726,0.9132254614519721,1.041991566778288e-05,0.5601522116210815,0.43983736846096105,1,HMM: normal regime (OVX=46.7)
2024-10-25,48.97,0.9119009197545754,0.9119009197545751,9.270441986487602e-05,0.44571385765321686,0.5541934379263161,0,HMM: stress regime (OVX=49.0)
2024-10-28,42.96,0.9150766641612925,0.9150766641612922,0.0001644302896211452,0.5578951346779463,0.44194043503502406,1,HMM: normal regime (OVX=43.0)
2024-10-29,42.47,0.9193524463593145,0.9193524463593142,6.170284125761164e-05,0.44730674195801323,0.5526315552009837,0,HMM: stress regime (OVX=42.5)
2024-10-30,41.13,0.924897080133373,0.9248970801333725,3.085196207237996e-06,0.5565545529266991,0.4434423618771071,1,HMM: normal regime (OVX=41.1)
2024-10-31,48.79,0.923269794087261,0.9232697940872606,0.00017790985782517303,0.44744876998814964,0.552373320152525,0,HMM: stress regime (OVX=48.8)
2024-11-01,44.14,0.9270750740130944,0.9270750740130941,4.9414538439371334e-05,0.5582537015251259,0.4416968839359971,1,HMM: normal regime (OVX=44.1)
2024-11-04,45.75,0.9247472698170593,0.924747269817059,0.0001758192162163271,0.44434475247346034,0.5554794283081117,0,HMM: stress regime (OVX=45.8)
2024-11-05,45.61,0.9221046170061991,0.9221046170061987,0.00024827657352838637,0.5631483274035388,0.4366033960198223,1,HMM: normal regime (OVX=45.6)
2024-11-06,44.74,0.9189716509997445,0.9189716509997442,0.000210343296511758,0.43925235637384474,0.5605373003292241,0,HMM: stress regime (OVX=44.7)
2024-11-07,42.55,0.9240067189889603,0.9240067189889599,2.5315458097945927e-05,0.5688121901944797,0.43116249435094356,1,HMM: normal regime (OVX=42.5)
2024-11-08,38.76,0.9288824913436404,0.92888249134364,5.862930557582519e-05,0.43226963619254055,0.5676717345016533,0,HMM: stress regime (OVX=38.8)
2024-11-11,37.74,0.9360961838773706,0.9360961838773703,8.852034360185329e-07,0.5760963857031939,0.42390272909549914,1,HMM: normal regime (OVX=37.7)
2024-11-12,34.32,0.9468610759959442,0.9468610759959437,1.0691869558194138e-10,0.4243562708162679,0.5756437290779356,0,HMM: stress regime (OVX=34.3)
2024-11-13,37.12,0.9538861584145547,0.9538861584145544,9.699912342254278e-09,0.5820848355996594,0.4179151547022658,1,HMM: normal regime (OVX=37.1)
2024-11-14,30.9,0.9662092278125034,0.966209227812503,1.1837670384822663e-14,0.4169903632165754,0.5830096367823661,0,HMM: stress regime (OVX=30.9)
2024-11-15,35.07,0.9700493499415718,0.9700493499415714,6.582793877940424e-11,0.585695799238274,0.41430420069330165,1,HMM: normal regime (OVX=35.1)
2024-11-18,36.89,0.9709216538584571,0.9709216538584566,1.8626628563951242e-10,0.41523758324162807,0.5847624165733989,0,HMM: stress regime (OVX=36.9)
2024-11-19,37.28,0.9677268576707974,0.967726857670797,7.4043697089411e-11,0.5897516185138011,0.4102483814129423,1,HMM: normal regime (OVX=37.3)
2024-11-20,36.74,0.9681216945657647,0.9681216945657644,1.1610176962122935e-09,0.41395149604022946,0.5860485028009278,0,HMM: stress regime (OVX=36.7)
2024-11-21,36.91,0.9611786710959391,0.9611786710959389,2.8628013937647322e-11,0.5889330657001863,0.411066934270989,1,HMM: normal regime (OVX=36.9)
2024-11-22,35.74,0.9604463549076904,0.96044635490769,3.827783922329068e-08,0.41983460100422076,0.5801653607202755,0,HMM: stress regime (OVX=35.7)
2024-11-25,37.44,0.959879206874153,0.9598792068741524,4.68050674635994e-08,0.579459888041585,0.42054006515004544,1,HMM: normal regime (OVX=37.4)
2024-11-26,38.74,0.9584135572877278,0.9584135572877275,8.382735446455822e-08,0.42894974211473114,0.5710501740571929,0,HMM: stress regime (OVX=38.7)
2024-11-27,37.0,0.9581428797604966,0.9581428797604963,6.886088213292958e-08,0.5713911273647013,0.428608803777926,1,HMM: normal regime (OVX=37.0)
2024-11-29,34.95,0.9602482760823158,0.9602482760823154,3.204282861029693e-06,0.43582485697104445,0.5641719387447895,0,HMM: stress regime (OVX=35.0)
2024-12-02,34.71,0.9613810444541349,0.9613810444541345,8.791259976330758e-06,0.564710975138779,0.4352802336000952,1,HMM: normal regime (OVX=34.7)
2024-12-03,34.55,0.964479888013295,0.9644798880132945,7.652404316776273e-05,0.4428173344613921,0.557106141498703,0,HMM: stress regime (OVX=34.5)
2024-12-04,33.82,0.9697126261825477,0.9697126261825474,0.0001427564920096785,0.5583616556861131,0.44149558781837395,1,HMM: normal regime (OVX=33.8)
2024-12-05,29.45,0.9779279507919739,0.9786694608593859,6.671885650085727e-05,0.4501515241990896,0.5497817569446183,0,HMM: stress regime (OVX=29.4)
2024-12-06,30.98,0.982662788103338,0.9834042981707498,0.0011553522988301695,0.5526617809215025,0.4461828667804695,1,HMM: normal regime (OVX=31.0)
2024-12-09,27.7,0.9884117609732848,0.9923694554549218,4.5652624010004384e-05,0.4552812374118523,0.5446731099627461,0,HMM: stress regime (OVX=27.7)
2024-12-10,28.61,0.9939811520694335,0.9998455206979994,2.4009367008421422e-05,0.5474168854031349,0.45255910523025616,1,HMM: normal regime (OVX=28.6)
2024-12-11,31.99,0.9961657366765152,1.002030105305081,0.00028344568106371525,0.45925029649610016,0.5404662578250966,0,HMM: stress regime (OVX=32.0)
2024-12-12,33.64,0.9916370582329993,0.9967599167941529,0.00010670095938006446,0.5433977153440095,0.4564955836963622,1,HMM: normal regime (OVX=33.6)
2024-12-13,34.92,0.9869355399731523,0.9920583985343059,0.00025391889944199035,0.464555022475012,0.5351910586222152,0,HMM: stress regime (OVX=34.9)
2024-12-16,33.41,0.9826752549000426,0.9845819290469713,0.0005159282098162194,0.5381577302668007,0.4613263415266792,1,HMM: normal regime (OVX=33.4)
2024-12-17,30.71,0.9817418019269677,0.9817418019269674,0.01372334737865594,0.4699871896699651,0.5162894629548118,0,HMM: stress regime (OVX=30.7)
2024-12-18,32.6,0.9809972949436064,0.9809972949436061,0.03592321662603651,0.518503820309387,0.44557296306142935,1,HMM: normal regime (OVX=32.6)
2024-12-19,30.5,0.9848658929775354,0.984865892977535,0.05418244421655411,0.454280320973018,0.49153723481277534,0,HMM: stress regime (OVX=30.5)
2024-12-20,29.27,0.9908490651495546,0.9918368677708752,0.07603678064349767,0.49445453069813117,0.42950868866040737,1,HMM: normal regime (OVX=29.3)
2024-12-23,30.16,0.9948966968977679,0.9958844995190889,0.3730174215331551,0.44132965198950375,0.18565292647941645,1,HMM: normal regime (OVX=30.2)
2024-12-24,30.35,0.9953667221815605,0.9963545248028813,0.785938027881364,0.18886343561539,0.02519853650598739,2,HMM: calm regime (OVX=30.4)
2024-12-26,30.01,0.9986505079089432,0.999638310530264,0.9727958266020482,0.025863714668704182,0.001340458729381499,2,HMM: calm regime (OVX=30.0)
2024-12-27,30.21,0.9990317583160457,1.0000195609373665,0.9985957611644162,0.0013551691413127818,4.9069697811070436e-05,2,HMM: calm regime (OVX=30.2)
2024-12-30,30.77,0.9980206107051529,0.9980206107051526,0.9999100217857027,8.849226307914865e-05,1.4859477678174757e-06,2,HMM: calm regime (OVX=30.8)
2024-12-31,30.02,0.9982066080254294,0.998206608025429,0.9999749209398758,2.5029916842967666e-05,4.91462433240882e-08,2,HMM: calm regime (OVX=30.0)
2025-01-02,29.54,0.9986700357147118,0.9992890759518349,0.9999804749182526,1.951469877167334e-05,1.038301914259275e-08,2,HMM: calm regime (OVX=29.5)
2025-01-03,29.98,0.9986833663820034,0.9993290839579869,0.999984192015637,1.5800767723037667e-05,7.218186192198957e-09,2,HMM: calm regime (OVX=30.0)
2025-01-06,29.31,0.9989621963844879,1.0005408281172539,0.9999832576305399,1.67359912441023e-05,6.376964105158479e-09,2,HMM: calm regime (OVX=29.3)
2025-01-07,31.09,0.9985508729729047,1.0001295047056706,0.9999832971528807,1.669548441778847e-05,7.363440427824342e-09,2,HMM: calm regime (OVX=31.1)
2025-01-08,31.56,0.9965600489216921,0.9981386806544581,0.9999816329668295,1.8325593122279987e-05,4.1442203932283356e-08,2,HMM: calm regime (OVX=31.6)
2025-01-10,33.91,0.9917190959008888,0.9926786873965312,0.999896979253308,0.0001028072255291113,2.1352453974219186e-07,2,HMM: calm regime (OVX=33.9)
2025-01-13,33.98,0.9867976696347224,0.9877305837915046,0.9999126204545353,8.6430749249887e-05,9.487936219359383e-07,2,HMM: calm regime (OVX=34.0)
2025-01-14,33.51,0.9824204202025589,0.9824204202025584,0.9999017671373835,9.802198161672026e-05,2.1088391692190297e-07,2,HMM: calm regime (OVX=33.5)
2025-01-15,32.93,0.9801499429036298,0.9801499429036294,0.9999789103062733,2.104293908312224e-05,4.675691167326445e-08,2,HMM: calm regime (OVX=32.9)
2025-01-16,33.13,0.9782368859810653,0.978236885981065,0.9999808077068355,1.9182543911371716e-05,9.747139407155988e-09,2,HMM: calm regime (OVX=33.1)
2025-01-17,33.52,0.978688916174522,0.9786889161745217,0.9999826838073627,1.7304886483881794e-05,1.1307692470572534e-08,2,HMM: calm regime (OVX=33.5)
2025-01-21,35.1,0.977427769203287,0.9774277692032867,0.9999748103480999,2.517198965239958e-05,1.7665763075575613e-08,2,HMM: calm regime (OVX=35.1)
2025-01-22,34.68,0.9760896415870393,0.9760896415870388,0.9999710576198759,2.8915157561140733e-05,2.7222630609164856e-08,2,HMM: calm regime (OVX=34.7)
2025-01-23,34.18,0.9746323318409489,0.9746323318409484,0.999971549264051,2.8397815776984392e-05,5.2919179675689914e-08,2,HMM: calm regime (OVX=34.2)
2025-01-24,29.98,0.9785628688193455,0.9785895461579429,0.9999482664637931,5.162205068754926e-05,1.1148575422207149e-07,2,HMM: calm regime (OVX=30.0)
2025-01-27,35.98,0.9758117260919837,0.9758384034305811,0.9999349690379244,6.477319300820154e-05,2.577669893231496e-07,2,HMM: calm regime (OVX=36.0)
