date,ovx_level,gate_hmm_no_scaleup,gate_hmm_with_scaleup,state,prob_calm,prob_stress
2016-10-19,32.72,0.8782281950601224,0.8782281950601222,1,0.9955267327316338,0.0044732672689059925
2016-10-20,32.48,0.8976067471393444,0.8976067471393442,1,0.9916700585666937,0.008329941433583572
2016-10-21,32.51,0.910550720243927,0.910550720243927,1,0.9804844197085237,0.019515580291609182
2016-10-24,32.79,0.9195343593738489,0.9195343593738488,1,0.959087974183398,0.04091202581747002
2016-10-25,33.93,0.9293288296821114,0.9293288296821112,1,0.9367875268800838,0.06321247311914915
2016-10-26,35.39,0.9179796703196654,0.9179796703196654,1,0.9228647253320635,0.0771352746673148
2016-10-27,35.86,0.9036885533158824,0.9036885533158822,1,0.9190539804726695,0.08094601952692781
2016-10-28,37.76,0.8825202387228227,0.8825202387228227,1,0.9219573234877234,0.07804267651303518
2016-10-31,40.96,0.8521515801916371,0.8521515801916371,1,0.929916420262372,0.07008357973818093
2016-11-01,40.08,0.8295389545888232,0.8295389545888231,1,0.9372587267983069,0.062741273202212
2016-11-02,40.86,0.8105058884893698,0.8105058884893698,1,0.9406888801016552,0.059311119897537144
2016-11-03,41.49,0.7914122570409082,0.7914122570409081,1,0.9392724738397836,0.060727526161010514
2016-11-04,43.69,0.773086560921232,0.7730865609212318,1,0.9294058179273039,0.07059418207327052
2016-11-07,44.2,0.7638752752976823,0.7638752752976823,1,0.8970752669612287,0.102924733038428
2016-11-08,43.56,0.7536532477341822,0.7536532477341821,1,0.8176149654716319,0.18238503452873905
2016-11-09,41.25,0.7524706666665877,0.7524706666665875,1,0.6730758331765063,0.32692416682264164
2016-11-10,42.44,0.7497012371032871,0.749701237103287,1,0.44211990648098126,0.5578800935181844
2016-11-11,45.31,0.7551249179829578,0.7551249179829578,0,0.1707568743707844,0.829243125628702
2016-11-14,50.17,0.7521971397421631,0.752197139742163,0,0.01810410462123197,0.9818958953794832
2016-11-15,49.43,0.7489259801976871,0.748925980197687,0,0.0004545551800971006,0.9995454448191657
2016-11-16,50.09,0.7378117249689231,0.7378117249689229,0,1.422684244890986e-06,0.9999985773166488
2016-11-17,47.37,0.7354373310928739,0.7354373310928739,0,4.4872723584510764e-08,0.9999999551273514
2016-11-18,46.56,0.7327787080703739,0.7327787080703738,0,8.132044734420008e-09,0.9999999918672984
2016-11-21,45.71,0.7416346663351352,0.7416346663351352,0,2.081829200153674e-09,0.9999999979190761
2016-11-22,46.69,0.7470477337104163,0.7470477337104161,0,5.665182811012232e-10,0.9999999994342943
2016-11-23,47.54,0.7519576693193718,0.7519576693193717,0,1.870714555869338e-10,0.9999999998126441
2016-11-25,53.46,0.7408125138388054,0.7408125138388053,0,1.1801203257026208e-11,0.9999999999890861
2016-11-28,52.56,0.7295191444861616,0.7295191444861615,0,1.928403549416887e-12,0.999999999998181
2016-11-29,55.09,0.7122819301326527,0.7122819301326526,0,3.8429518746962973e-13,1.0
2016-11-30,44.25,0.7175610395808893,0.7175610395808892,0,2.8028532623728034e-12,0.999999999996362
2016-12-01,40.45,0.7338222903109533,0.7338222903109531,0,6.115105167903272e-11,0.9999999999381544
2016-12-02,35.51,0.7752861043287166,0.7752861043287165,0,3.3737287704664614e-09,0.9999999966257747
2016-12-05,37.0,0.8105621411863696,0.8105621411863695,0,8.064723904572128e-08,0.999999919353289
2016-12-06,37.11,0.84965426308316,0.8496542630831598,0,1.0410339448911114e-06,0.9999989589656214
2016-12-07,36.05,0.8715716277345014,0.8715716277345014,0,1.4805133980854607e-05,0.9999851948655335
2016-12-08,35.03,0.887547017903621,0.8875470179036208,0,0.00017131107859635856,0.9998286889220195
2016-12-09,35.21,0.8885274337839706,0.8885274337839706,0,0.0008862928595031156,0.9991137071399726
2016-12-12,30.3,0.9124515345609743,0.9124515345609743,0,0.0021190760960253206,0.9978809239041726
2016-12-13,31.35,0.9324087123553786,0.9324087123553785,0,0.0025373458090770006,0.9974626541902559
2016-12-14,33.97,0.9393225334525208,0.9393225334525207,0,0.0019495936801900697,0.9980504063198744
2016-12-15,33.58,0.9443044144282424,0.9443044144282423,0,0.0008036199495151806,0.9991963800506615
2016-12-16,29.18,0.9638469160491138,0.9674378119688238,0,0.00012143321986874248,0.9998785667806899
2016-12-19,29.23,0.9651206745549394,0.9720787803995312,0,7.999764729435723e-06,0.9999920002348358
2016-12-20,27.43,0.9706942342155491,0.989490876340916,0,7.493735264971199e-07,0.9999992506257592
2016-12-21,28.39,0.9860342395838929,1.0120415831399039,0,1.0708810071261263e-07,0.9999998929124616
2016-12-22,30.29,0.9987683661650802,1.0247757097210912,0,1.902910728182286e-08,0.9999999809715521
2016-12-23,29.9,0.99876836616508,1.0216140589870886,0,6.513151950906102e-10,0.9999999993488018
2016-12-27,30.0,0.99876836616508,1.0182468490622067,0,2.8003505731554887e-11,0.9999999999727152
2016-12-28,29.91,0.99876836616508,1.0067945274174461,0,5.181038690081373e-13,1.0
2016-12-29,30.01,0.9987255708597027,0.9995410306814246,0,4.760222764459465e-13,1.0
2016-12-30,30.83,0.996483012782447,0.9972984726041689,0,2.0310078426081184e-12,0.999999999998181
2017-01-03,32.88,0.985050767228431,0.9854369818644454,0,5.99927582051692e-11,0.9999999999399733
2017-01-04,32.36,0.9755586340302168,0.9759448486662311,0,5.62229289865805e-10,0.9999999994379323
2017-01-05,31.56,0.9691533829333068,0.9691533829333068,0,2.9461546570739734e-09,0.9999999970532372
2017-01-06,30.47,0.967209776125532,0.9672097761255319,0,1.2213000279739567e-08,0.9999999877873053
2017-01-09,33.73,0.9561865645002701,0.9561865645002701,0,1.0563318684768378e-07,0.9999998943676529
2017-01-10,33.61,0.9535464093656193,0.9535464093656192,0,2.1423222653888648e-06,0.9999978576784297
2017-01-11,32.95,0.9513489722893855,0.9513489722893855,0,0.0003411147218440913,0.9996588852788835
2017-01-12,32.37,0.9482242981376313,0.9482242981376311,0,0.008729906905982097,0.9912700930948876
2017-01-13,30.73,0.9471469114640906,0.9471469114640904,0,0.060154920116534394,0.9398450798830638
2017-01-17,31.25,0.9564700220781355,0.9564700220781355,0,0.2428316264549164,0.7571683735452192
2017-01-18,31.24,0.9641659731335194,0.9641659731335193,1,0.6077909427465172,0.3922090572541451
2017-01-19,30.88,0.9712828137996461,0.9712828137996459,1,0.878565659838998,0.12143434016089218
2017-01-20,29.19,0.9808127390483101,0.9852404301038235,1,0.97691594760479,0.02308405239573538
2017-01-23,30.79,0.979760656146372,0.9841883472018853,1,0.9970145183609967,0.002985481639625421
2017-01-24,29.59,0.9849349490697648,0.9915765503788256,1,0.9996627968999314,0.0003372030992487951
2017-01-25,30.41,0.9891512893595177,0.9957928906685785,1,0.9999575623152074,4.2437685307719685e-05
2017-01-26,29.59,0.9937240189678391,1.0025795305304475,1,0.9999861151136323,1.3884886225521846e-05
2017-01-27,29.78,0.9937240189678391,0.9993329701835201,1,0.9999895892211365,1.0410779059174365e-05
2017-01-30,30.94,0.992963918336623,0.9985728695523042,1,0.9999907063224637,9.293677569740899e-06
2017-01-31,31.33,0.9861423711942052,0.989537412156339,1,0.9999911631211316,8.83687861047671e-06
2017-02-01,30.65,0.9849020744134581,0.9882971153755916,1,0.9999911592940117,8.840705440223685e-06
2017-02-02,29.39,0.9849020744134581,0.9893972265760727,1,0.99999116349584,8.836504076848714e-06
2017-02-03,28.11,0.9849020744134581,0.9989033790593584,1,0.9999912130646835,8.786934576051995e-06
2017-02-06,29.37,0.9897780467333052,1.007204125399913,1,0.999991534028052,8.465972128656727e-06
2017-02-07,29.61,0.9965995938757229,1.0161303075118888,1,0.9999911133340138,8.886665969194289e-06
2017-02-08,29.09,1.0,1.0245204054157453,1,0.9999904894827757,9.510517465627001e-06
2017-02-09,28.25,1.0,1.0310579612053228,1,0.9999897446740026,1.0255325504528888e-05
2017-02-10,26.43,1.0,1.0417052570533503,1,0.9999885344498315,1.1465550391391e-05
2017-02-13,26.99,1.0,1.0559335001734698,1,0.9999883408352,1.1659165378939162e-05
2017-02-14,27.49,1.0,1.068309066001969,1,0.9999881317630175,1.1868236990661039e-05
2017-02-15,27.75,1.0,1.076190427714203,1,0.9999880614417241,1.1938558774451292e-05
2017-02-16,27.37,1.0,1.0815710091650588,1,0.9999880339280194,1.1966071673074743e-05
2017-02-17,25.29,1.0,1.0895173608324389,1,0.9999879444257207,1.2055574891742381e-05
2017-02-21,25.79,1.0,1.0975822045222086,1,0.9999870374234664,1.2962576332932471e-05
2017-02-22,27.09,1.0,1.1001120279364305,1,0.999987764233362,1.2235766233622347e-05
2017-02-23,25.79,1.0,1.1129588352752138,1,0.9999870946790553,1.2905320945639097e-05
2017-02-24,25.72,1.0,1.1239358579310668,1,0.9999868679176935,1.3132081745528719e-05
2017-02-27,25.01,1.0,1.1259871048481565,1,0.9999858218766462,1.417812280037815e-05
2017-02-28,25.46,1.0,1.128324601936605,1,0.9999835859563221,1.641404386197467e-05
2017-03-01,24.67,1.0,1.145193820921977,1,0.9999795992760535,2.0400723877501833e-05
2017-03-02,25.94,1.0,1.1441490313148162,1,0.9999783688174274,2.1631182975146658e-05
2017-03-03,25.59,1.0,1.1450678991435603,1,0.9999796000327376,2.0399967599503937e-05
2017-03-06,26.96,1.0,1.1315824735042601,1,0.9999840375058556,1.59624948649349e-05
2017-03-07,26.46,1.0,1.1246609148654307,1,0.9999859314310118,1.406856926601921e-05
2017-03-08,31.74,0.991179561656027,1.0819612333238064,1,0.999990205512167,9.794487810029913e-06
2017-03-09,31.98,0.9812104645894889,1.0473190650338324,1,0.9999926613487402,7.338651239027127e-06
2017-03-10,33.45,0.9645305714609458,1.00351112272623,1,0.9999939722328917,6.02776743285196e-06
2017-03-13,32.39,0.9526346624968831,0.9737684617770986,1,0.9999941872216145,5.812777517431609e-06
2017-03-14,33.19,0.9371027297518708,0.9371027297518706,1,0.9999934138521412,6.5861477331266574e-06
2017-03-15,30.08,0.9454975228869948,0.9454975228869948,1,0.9999928385097477,7.161489767042168e-06
2017-03-16,28.63,0.955466619953533,0.963086971002842,1,0.9999926941630688,7.305837687594805e-06
2017-03-17,27.45,0.9721465130820761,0.9944970600799623,1,0.9999928058409325,7.194159388155768e-06
2017-03-20,28.11,0.984042422046139,1.0170802522358968,1,0.9999921223735476,7.877627310973028e-06
2017-03-21,30.57,0.9965854332829075,1.0296232634726654,1,0.9999901829823852,9.817017159775072e-06
2017-03-22,30.05,0.996744811203851,1.0297826413936089,1,0.9999885488087693,1.1451190876637566e-05
2017-03-23,29.79,0.996744811203851,1.0232893927521336,1,0.9999856052217326,1.4394778212535697e-05
2017-03-24,30.99,0.9916169440407792,1.0034313296404849,1,0.9999793382946311,2.0661704583688893e-05
2017-03-27,30.78,0.9875519827524423,0.9886790851602759,1,0.999968885209679,3.1114789985991276e-05
2017-03-28,29.92,0.9905409042606861,0.9920956998902817,1,0.9999588075541951,4.1192446370240366e-05
2017-03-29,28.54,0.9908071715485913,1.0005059327052985,1,0.999952236245226,4.776375523698186e-05
2017-03-30,27.82,0.9908071715485913,1.0118212791345076,1,0.9999552066065821,4.479339302691026e-05
2017-03-31,27.59,0.9959350387116631,1.0308072142877727,1,0.999960246596693,3.9753402866189577e-05
2017-04-03,26.89,1.0,1.053172488203162,1,0.9999698513072027,3.0148692185201958e-05
2017-04-04,27.97,1.0,1.0642753097841964,1,0.9999746832294166,2.5316770314121128e-05
2017-04-05,27.73,1.0,1.069125213878604,1,0.9999848541502738,1.5145849116110732e-05
2017-04-06,26.79,1.0,1.075634720664651,1,0.999990621350986,9.37864971517978e-06
2017-04-07,27.46,1.0,1.076444288385065,1,0.9999932106742027,6.789326281087917e-06
2017-04-10,26.71,1.0,1.077620406600967,1,0.9999942636132714,5.736387205020638e-06
2017-04-11,27.27,1.0,1.0819532300977097,1,0.9999945886557711,5.4113436722125165e-06
2017-04-12,26.92,1.0,1.0870650300264373,1,0.9999946401674545,5.359833132305433e-06
2017-04-13,26.02,1.0,1.0922333591957685,1,0.9999946975380745,5.302461831994953e-06
2017-04-17,25.8,1.0,1.1032135915681793,1,0.9999947892746849,5.2107250007965066e-06
2017-04-18,26.88,1.0,1.102102441266725,1,0.9999948335868558,5.166412891333713e-06
2017-04-19,29.81,1.0,1.0872582466497775,1,0.9999947489133401,5.2510866986783195e-06
2017-04-20,27.96,1.0,1.0807436134904294,1,0.999994695695448,5.304304843549284e-06
2017-04-21,30.06,0.9996805749268389,1.0563039036248472,1,0.9999946387359175,5.361263327772404e-06
2017-04-24,29.88,0.9996805749268389,1.0312983481762417,1,0.9999945315980219,5.468401937965104e-06
2017-04-25,29.39,0.9996805749268389,1.0162470890887703,1,0.9999944495074823,5.550491743489581e-06
2017-04-26,29.32,0.9996805749268389,1.0189301956986676,1,0.9999944002440669,5.599756713101689e-06
2017-04-27,29.88,0.9996805749268389,1.0079814719421811,1,0.9999943195486952,5.680450469323393e-06
2017-04-28,28.55,1.0,1.0163865364459057,1,0.9999942634986757,5.736501765097583e-06
2017-05-01,29.42,1.0,1.0188923705445374,1,0.999993974904971,6.025095549556081e-06
2017-05-02,32.23,0.9888507678765046,1.0044291169670134,1,0.9999922105483683,7.789452467337546e-06
2017-05-03,32.8,0.9750714548629607,0.9869475536609797,1,0.9999795355854408,2.0464415151109805e-05
2017-05-04,34.67,0.9532124713534526,0.9644462575170596,1,0.9998154094996555,0.00018459050115514068
2017-05-05,33.83,0.9348833853725866,0.9380315321056303,1,0.998184399844578,0.0018156001548799681
2017-05-08,33.85,0.9164684232792544,0.9164684232792542,1,0.9875061483902104,0.012493851609044258
2017-05-09,34.21,0.9076723876454948,0.9076723876454947,1,0.9413609857639816,0.05863901423667932
2017-05-10,34.02,0.9023104619515591,0.9023104619515591,1,0.8253087988681612,0.17469120113221515
2017-05-11,33.72,0.9063143165383254,0.9063143165383254,1,0.6420514762185998,0.3579485237811548
2017-05-12,33.72,0.9067882735964495,0.9067882735964494,1,0.45886133985740657,0.5411386601423975
2017-05-15,33.1,0.9100724538035501,0.9100724538035498,1,0.35426120112360315,0.6457387988757486
2017-05-16,33.44,0.9133816836058184,0.9133816836058184,1,0.31768018147533644,0.6823198185241538
2017-05-17,33.9,0.9138936689678431,0.913893668967843,1,0.3110741550025916,0.6889258449978388
2017-05-18,32.8,0.9179694848770407,0.9179694848770407,1,0.31921162101967165,0.6807883789801091
2017-05-19,29.76,0.9358246137997824,0.9371138991396075,1,0.3622973856612571,0.6377026143396217
2017-05-22,30.59,0.9478634214349853,0.9491527067748103,1,0.45056305687316894,0.5494369431263976
2017-05-23,31.77,0.9555345846937291,0.9568238700335542,1,0.5647079973182197,0.43529200268112084
2017-05-24,30.94,0.9692878657193373,0.9705771510591624,1,0.6900386921344921,0.30996130786558546
2017-05-25,33.03,0.9682497629999787,0.9695390483398038,1,0.7976269756780933,0.20237302432161783
2017-05-26,30.04,0.9680366853484706,0.9680366853484706,1,0.889711399952435,0.11028860004733998
2017-05-30,30.3,0.9695429264641595,0.9695429264641595,1,0.9516314491054308,0.04836855089398939
2017-05-31,32.29,0.9670777848156803,0.9670777848156801,1,0.9834822434300203,0.016517756570538226
2017-06-01,31.19,0.9658255826300275,0.9658255826300273,1,0.9959351566136829,0.004064843386152779
2017-06-02,32.47,0.9683762353534628,0.9683762353534628,1,0.9992257644118867,0.0007742355884313088
2017-06-05,33.71,0.950777409111818,0.950777409111818,1,0.9998487751632698,0.00015122483683990031
2017-06-06,32.12,0.9417311325384163,0.9417311325384163,1,0.9999601769139816,3.982308643599255e-05
2017-06-07,34.23,0.9331317139018157,0.9331317139018156,1,0.9999763785078856,2.362149183234914e-05
2017-06-08,33.84,0.9208878529505204,0.9208878529505204,1,0.999979630885807,2.0369113903635948e-05
2017-06-09,32.59,0.9203346453227434,0.9203346453227434,1,0.9999819540398983,1.8045959431001556e-05
2017-06-12,33.95,0.9193035727790088,0.9193035727790088,1,0.9999823111829914,1.7688816426944778e-05
2017-06-13,32.34,0.918272295696527,0.918272295696527,1,0.9999836674384373,1.6332561511921292e-05
2017-06-14,32.02,0.9281426976674471,0.928142697667447,1,0.9999852959198178,1.4704080869304781e-05
2017-06-15,31.9,0.9369267937635766,0.9369267937635766,1,0.999986904746289,1.3095254515956476e-05
2017-06-16,27.93,0.9497467644008208,0.9615195995619563,1,0.9999893714431021,1.0628557366545133e-05
2017-06-19,30.34,0.966794709941589,0.9785675451027245,1,0.99998961711323,1.0382886114117368e-05
2017-06-20,32.49,0.9660987770677796,0.977871612228915,1,0.999988926101121,1.1073898981003912e-05
2017-06-21,33.32,0.9601498816633093,0.9719227168244446,1,0.9999880178956387,1.1982104750893592e-05
2017-06-22,32.65,0.9566426193390443,0.9684154545001797,1,0.9999872245659638,1.2775434312686218e-05
2017-06-23,31.92,0.9469592293547142,0.9469592293547142,1,0.9999876772685465,1.2322730958086856e-05
2017-06-26,31.77,0.9397893855545909,0.9397893855545909,1,0.9999870738009646,1.2926198805701564e-05
2017-06-27,32.28,0.9407653210044385,0.9407653210044385,1,0.9999862651072462,1.3734893537900356e-05
2017-06-28,30.8,0.9527064970841842,0.9527064970841842,1,0.999987470304685,1.2529694794302885e-05
2017-06-29,30.46,0.9633817438742274,0.9633817438742271,1,0.999988403802424,1.1596198358465153e-05
2017-06-30,28.7,0.9730651338585574,0.980280273123223,1,0.9999901530457519,9.84695441699328e-06
2017-07-03,30.26,0.9806540711130974,0.9878692103777631,1,0.9999909280188564,9.07198127004881e-06
2017-07-05,32.61,0.9791255397295682,0.9863406789942338,1,0.9999906541816184,9.34581776906326e-06
2017-07-06,32.82,0.9694221895141603,0.9766373287788259,1,0.999990524650783,9.475349997206459e-06
2017-07-07,33.17,0.9563991869778015,0.9636143262424671,1,0.9999902436723727,9.75632674666475e-06
2017-07-10,33.23,0.9406895928107419,0.9406895928107419,1,0.9999897875416871,1.0212457715452996e-05
2017-07-11,33.61,0.9246871496059421,0.924687149605942,1,0.9999894149110308,1.0585088387921092e-05
2017-07-12,32.48,0.9252859610578328,0.9252859610578328,1,0.9999892219728856,1.077802654715767e-05
2017-07-13,31.76,0.930239307076131,0.930239307076131,1,0.9999892960431576,1.0703957482315914e-05
2017-07-14,30.28,0.9442013668621424,0.9442013668621423,1,0.9999898102824606,1.0189716686533545e-05
2017-07-17,30.61,0.9567160552422234,0.9567160552422234,1,0.9999895351758874,1.046482474594416e-05
2017-07-18,29.96,0.9740944358887258,0.9743080255410408,1,0.9999899416303557,1.005836977342371e-05
2017-07-19,29.55,0.9864074400355495,0.9890538898461129,1,0.9999908088979661,9.191101635479257e-06
2017-07-20,29.25,0.9953241965677868,1.0020627974799978,1,0.9999914893595083,8.510641238544082e-06
2017-07-21,29.25,0.9968050942130215,1.00763584622688,1,0.9999918230048558,8.176995467524168e-06
2017-07-24,29.24,1.0,1.0149787403719113,1,0.9999920136334046,7.986365840265049e-06
2017-07-25,29.18,1.0,1.0192488858289188,1,0.9999921354829011,7.86451683407732e-06
2017-07-26,29.44,1.0,1.0198537582997416,1,0.9999921566630474,7.84333736133346e-06
2017-07-27,29.81,1.0,1.016780750880686,1,0.9999923032669972,7.696733640921402e-06
2017-07-28,29.86,1.0,1.013438416165555,1,0.9999924583528521,7.5416467340877275e-06
2017-07-31,30.84,0.995630022076541,1.0049204498840436,1,0.9999925618798586,7.43812002436695e-06
2017-08-01,30.54,0.9927959074314281,0.9976026001296077,1,0.999992548737758,7.451262005487533e-06
2017-08-02,30.43,0.9905317676458203,0.9923007277149288,1,0.9999925600972622,7.439903391513561e-06
2017-08-03,29.65,0.9905317676458203,0.99316806651345,1,0.9999925851900346,7.414810682694376e-06
2017-08-04,28.53,0.9905317676458203,1.0006205785481026,1,0.999992491912954,7.508087125455862e-06
2017-08-07,28.73,0.9949017455692793,1.012032577641573,1,0.9999921902449669,7.809754161580668e-06
2017-08-08,29.44,0.9977358602143924,1.0179044249157574,1,0.9999917445033751,8.255497528796519e-06
2017-08-09,29.06,1.0,1.0253275353840139,1,0.9999914838880348,8.516112099436102e-06
2017-08-10,29.27,1.0,1.027421632511334,1,0.9999914855414821,8.514457823120115e-06
2017-08-11,28.41,1.0,1.0281248706437414,1,0.9999917689558481,8.231043457320241e-06
2017-08-14,29.16,1.0,1.0256787764700253,1,0.9999920593642531,7.94063528431692e-06
2017-08-15,29.31,1.0,1.026398891622715,1,0.9999924551332652,7.54486715949857e-06
2017-08-16,29.18,1.0,1.0257236560493888,1,0.9999928218188207,7.178181216060771e-06
2017-08-17,29.31,1.0,1.0255009242227158,1,0.999993132014362,6.867985112708349e-06
2017-08-18,27.53,1.0,1.030826217231253,1,0.9999933225412977,6.677459041451592e-06
2017-08-21,28.77,1.0,1.0330419927975167,1,0.9999935073203006,6.492679993192458e-06
2017-08-22,27.97,1.0,1.0408146598185526,1,0.9999936537170849,6.3462833959841495e-06
2017-08-23,27.8,1.0,1.0488956337877717,1,0.9999937550850881,6.244915424341544e-06
2017-08-24,28.37,1.0,1.0542789548196867,1,0.9999938161245363,6.183876012006089e-06
2017-08-25,28.88,1.0,1.046229383265958,1,0.9999938631396658,6.136860859319454e-06
2017-08-28,30.39,0.997944044324923,1.0373617250283214,1,0.9999938213504606,6.178650105941007e-06
2017-08-29,30.49,0.9953685503077763,1.023255716208378,1,0.9999937724963461,6.227503965582799e-06
2017-08-30,29.78,0.9953685503077763,1.0118721378384223,1,0.9999937467250651,6.253274411964477e-06
2017-08-31,29.1,0.9953685503077763,1.007664304313036,1,0.9999937748955783,6.225103729287608e-06
2017-09-01,28.97,0.9953685503077763,1.0071517164520203,1,0.9999938029333068,6.197066851802217e-06
2017-09-05,29.58,0.9974245059828535,1.0114762698924793,1,0.9999937297485434,6.270252222588173e-06
2017-09-06,30.07,0.9996274489630652,1.0136792128726912,1,0.9999935858783079,6.414122190679594e-06
2017-09-07,29.73,0.9996274489630652,1.013949844986715,1,0.9999934477960796,6.552203314341847e-06
2017-09-08,29.49,0.9996274489630652,1.0117787968465308,1,0.9999933741038474,6.625895982121506e-06
2017-09-11,27.73,0.9996274489630652,1.019103966320681,1,0.9999935442564603,6.455743648227015e-06
2017-09-12,27.59,0.9996274489630652,1.0306934365454923,1,0.9999937862550965,6.213744674670177e-06
2017-09-13,26.62,1.0,1.0511358432039544,1,0.9999940959325281,5.904066978044255e-06
2017-09-14,26.09,1.0,1.0733231805453418,1,0.9999943324234292,5.6675771176349525e-06
2017-09-15,26.65,1.0,1.0904325399619905,1,0.9999944407236313,5.559275696811737e-06
2017-09-18,27.53,1.0,1.091669529902585,1,0.9999945190634345,5.480935756057732e-06
2017-09-19,25.76,1.0,1.1037395944070103,1,0.9999946246370064,5.375362857974127e-06
2017-09-20,26.99,1.0,1.1013227559263101,1,0.9999946973725473,5.30262704980651e-06
2017-09-21,26.3,1.0,1.0998930424274453,1,0.9999947771711925,5.222828303354157e-06
2017-09-22,26.39,1.0,1.1016243202468736,1,0.9999948198135393,5.180185985009001e-06
2017-09-25,26.93,1.0,1.1054343359476726,1,0.999994821019523,5.178979869584086e-06
2017-09-26,27.8,1.0,1.0920709125315955,1,0.999994729159219,5.2708405296291205e-06
2017-09-27,27.29,1.0,1.0901546647417422,1,0.9999945949257936,5.405073388150007e-06
2017-09-28,27.18,1.0,1.0843802506936957,1,0.9999945109544242,5.489046016566531e-06
2017-09-29,26.83,1.0,1.0814681001295932,1,0.9999944862635979,5.5137362604350125e-06
2017-10-02,27.72,1.0,1.076482562363227,1,0.9999945359835813,5.464016871247963e-06
2017-10-03,27.95,1.0,1.075569450238627,1,0.9999945226650138,5.477335613328859e-06
2017-10-04,27.04,1.0,1.0771636665293247,1,0.9999943877604126,5.61223894139198e-06
2017-10-05,26.45,1.0,1.0819293742329381,1,0.9999942357465139,5.764252928101785e-06
2017-10-06,27.59,1.0,1.0770966684030516,1,0.9999942457872776,5.7542124495178425e-06
2017-10-09,27.32,1.0,1.079588559581276,1,0.9999944761791763,5.5238215250586236e-06
2017-10-10,26.54,1.0,1.0885373468985542,1,0.9999946278329536,5.37216772301882e-06
2017-10-11,26.43,1.0,1.0925409402967818,1,0.9999948320952922,5.167904458918445e-06
2017-10-12,25.85,1.0,1.0966388954904203,1,0.999995002711993,4.9972872607334504e-06
2017-10-13,25.73,1.0,1.1089196729082587,1,0.9999950985322427,4.901468470316234e-06
2017-10-16,26.32,1.0,1.1154467389369118,1,0.9999951416439001,4.858356517524447e-06
2017-10-17,25.87,1.0,1.120005637379933,1,0.9999952449911053,4.75500820781922e-06
2017-10-18,26.41,1.0,1.1201397186053434,1,0.9999952817199653,4.7182794974166545e-06
2017-10-19,26.3,1.0,1.1170504697561383,1,0.999995319571138,4.680428651361152e-06
2017-10-20,24.51,1.0,1.1260114734844193,1,0.9999953883468078,4.6116537916429726e-06
2017-10-23,25.08,1.0,1.134752680898662,1,0.9999954214413489,4.5785584570108345e-06
2017-10-24,25.6,1.0,1.1366504670751192,1,0.999995414900293,4.585099609644206e-06
2017-10-25,25.44,1.0,1.14338058449909,1,0.9999954184945996,4.5815054990176766e-06
2017-10-26,25.22,1.0,1.150961096515317,1,0.999995420091665,4.579908935335653e-06
2017-10-27,25.18,1.0,1.1459431281646348,1,0.9999954338904554,4.566109207468588e-06
2017-10-30,25.33,1.0,1.1441188548537486,1,0.9999953949860885,4.6050135881812885e-06
2017-10-31,25.31,1.0,1.1461977627047828,1,0.9999953321239252,4.667875189714395e-06
2017-11-01,25.65,1.0,1.1447018997322023,1,0.9999953589611699,4.641039334605972e-06
2017-11-02,25.65,1.0,1.1416149157675428,1,0.9999954221834932,4.5778173245434345e-06
2017-11-03,24.82,1.0,1.1442808312919337,1,0.9999953640688685,4.635931665796511e-06
2017-11-06,26.85,1.0,1.1338500480707507,1,0.999995421817878,4.578182443615692e-06
2017-11-07,28.75,1.0,1.1116408610955646,1,0.9999954993737772,4.500626135630765e-06
2017-11-08,27.99,1.0,1.0963475347743183,1,0.9999954490007316,4.550998785771534e-06
2017-11-09,28.37,1.0,1.0787857888712937,1,0.9999952458787679,4.754121337427444e-06
2017-11-10,29.4,1.0,1.0492966885900388,1,0.9999947288772773,5.271122380547706e-06
2017-11-13,30.22,0.9988343580299647,1.0295706010344063,1,0.9999938427580147,6.1572417559211535e-06
2017-11-14,30.08,0.9984087128211158,1.0222181660590115,1,0.9999925203617351,7.479638601570558e-06
2017-11-15,29.84,0.9984087128211158,1.0116660274897045,1,0.9999911472997017,8.852700183552342e-06
2017-11-16,28.42,0.9984087128211158,1.0113716179338301,1,0.9999903661783023,9.633821137748132e-06
2017-11-17,26.96,0.9984087128211158,1.0259596738901322,1,0.9999895706039739,1.0429395673686877e-05
2017-11-20,27.18,0.9995743547911513,1.0435602884772535,1,0.9999890110851875,1.0988915545343342e-05
2017-11-21,26.64,1.0,1.063923605294209,1,0.9999892263857064,1.0773614700749188e-05
2017-11-22,26.83,1.0,1.0817569292881415,1,0.9999892061114691,1.0793889101055388e-05
2017-11-24,26.88,1.0,1.0912754505718403,1,0.9999888828769554,1.1117122230607931e-05
2017-11-27,28.36,1.0,1.082628861418879,1,0.999987234775821,1.2765223492153053e-05
2017-11-28,28.13,1.0,1.0767613271208618,1,0.9999857303100221,1.4269690213952395e-05
2017-11-29,28.02,1.0,1.0680521456358718,1,0.9999845904044777,1.5409595512185216e-05
2017-11-30,25.95,1.0,1.0739651769951495,1,0.9999864630469739,1.3536952295173914e-05
2017-12-01,23.73,1.0,1.0968618326651733,1,0.9999897644680424,1.0235532669758277e-05
2017-12-04,23.68,1.0,1.1293310571206965,1,0.9999916019758281,8.398023390632933e-06
2017-12-05,23.13,1.0,1.1650194330373722,1,0.9999935879028301,6.412096305718559e-06
2017-12-06,23.13,1.0,1.2000467571500006,1,0.9999949525026808,5.047498202678142e-06
